ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
ruimte.csv,2025-12-18T11:05:19,13.0,68.7
